orden_nro,estado,finalizada,entrega,cliente,cuit,fecha_emision,fecha_entrega,deposito_origen,responsable,linea,id_articulo,codigo,articulo,marca,cantidad,cant_entregada,pendiente,um,precio,monto_pendiente,notas,notas_linea
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,49,PU7471RSBL4,,Puma 7571-04 Rib Mesh Sneaker 2P Rs/Bl 4,Puma,48.0000,0.0000,48.0000,uni,0.0000,0E-8,,
300042319,Confirmada,False,Parcial,PUMA-ECOM,,02/03/2026,02/03/2026,Depósito Terminado,soledad,50,PU7471BECR4,,Puma 7571-01 Rib Mesh Sneaker 2P Be/Cr 4,Puma,48.0000,0.0000,48.0000,uni,0.0000,0E-8,,
300042537,Confirmada,False,Parcial,RA OUTLET,,22/06/2026,23/06/2026,Depósito Terminado,patricia,12,PU6800NENE5,k69-906800/01,Puma 6800-01 Cushioned Sneaker Px2 Ne/Ne 5,Puma,60.0000,0.0000,60.0000,uni,4871.3000,292278.00000000,,
300042537,Confirmada,False,Parcial,RA OUTLET,,22/06/2026,23/06/2026,Depósito Terminado,patricia,24,PU8372NENENE5,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,8717.5000,418440.00000000,,
300042558,Confirmada,False,Parcial,TEMOINKO,,29/06/2026,29/06/2026,Depósito Terminado,pu-felipe,2,PU7575BLBL3,c3-947575-01,Puma 7575-01 Kids Square Logo Quarter 2P Bl/Bl 3,Puma,12.0000,0.0000,12.0000,uni,4102.1000,49225.20000000,E-1,
300042558,Confirmada,False,Parcial,TEMOINKO,,29/06/2026,29/06/2026,Depósito Terminado,pu-felipe,3,PU7576BLBL3,c4-947576-01,Puma 7576-01 Kids Logo Block Quarter 2P Bl/Bl 3,Puma,12.0000,0.0000,12.0000,uni,4102.1000,49225.20000000,E-1,
300042558,Confirmada,False,Parcial,TEMOINKO,,29/06/2026,29/06/2026,Depósito Terminado,pu-felipe,10,PU7950BLBL5,e7-907950-02,Puma 7950-02 Unisex BWT Cushioned Bl/Bl 5,Puma,12.0000,0.0000,12.0000,uni,5897.0000,70764.00000000,E-1,
300042558,Confirmada,False,Parcial,TEMOINKO,,29/06/2026,29/06/2026,Depósito Terminado,pu-felipe,12,PU8020GMGM4,j7-938020-03,Puma 8020-03 Women Heart Short Sock Gm/Gm 4,Puma,12.0000,6.0000,6.0000,uni,6153.4000,36920.40000000,E-1,
300042558,Confirmada,False,Parcial,TEMOINKO,,29/06/2026,29/06/2026,Depósito Terminado,pu-felipe,18,PU8372AOAEMN5,r12-938372-04,Puma 8372-04 New Generation Crew 3P Ao/Ae/Mn 5,Puma,12.0000,0.0000,12.0000,uni,8717.5000,104610.00000000,E-1,
300042558,Confirmada,False,Parcial,TEMOINKO,,29/06/2026,29/06/2026,Depósito Terminado,pu-felipe,21,PU8393NENENE5,r4-938393-02,Puma 8393-02 Unisex New Quarter 3P Ne/Ne/Ne 5,Puma,12.0000,0.0000,12.0000,uni,7435.4000,89224.80000000,E-1,
300042425,Confirmada,False,Parcial,TEMPLO-ABRIL,,21/04/2026,21/04/2026,Depósito Terminado,soledad,1,SETP251NEBL5,,Templo Antideslizante Negro/Blanco 5,Templo,3252.0000,2441.0000,811.0000,par,0.0000,0E-8,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>TEMPLO-ABRIL</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042425,Confirmada,False,Parcial,TEMPLO-ABRIL,,21/04/2026,21/04/2026,Depósito Terminado,soledad,2,SETP251BLNE5,,Templo  Antideslizante Blanco/Negro 5,Templo,2389.0000,1268.0000,1121.0000,par,0.0000,0E-8,,
300042425,Confirmada,False,Parcial,TEMPLO-ABRIL,,21/04/2026,21/04/2026,Depósito Terminado,soledad,3,SETP251NEBL3,,Templo 251 Antideslizante Negro/Blanco 3,Templo,2694.0000,2307.0000,387.0000,par,0.0000,0E-8,,
300042425,Confirmada,False,Parcial,TEMPLO-ABRIL,,21/04/2026,21/04/2026,Depósito Terminado,soledad,4,SETP251BLNE3,,Templo 251 Antideslizante Blanco/Negro 3,Templo,1811.0000,989.0000,822.0000,par,0.0000,0E-8,,
300042571,Confirmada,False,Parcial,VIMIANZO,,08/07/2026,08/07/2026,Depósito Terminado,patricia,2,PU7944BLBL5,e3-907944-02,Puma 7944-02 Crew Heritage 2P Bl/Bl 5,Puma,72.0000,0.0000,72.0000,uni,6666.2000,479966.40000000,,
300042571,Confirmada,False,Parcial,VIMIANZO,,08/07/2026,08/07/2026,Depósito Terminado,patricia,3,PU7953NEM45,e5-907953-01,Puma 7953-01 BWT LIFESTYLE Q Ne/M4 5,Puma,72.0000,0.0000,72.0000,uni,4717.5000,339660.00000000,,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,1,PU7944NENE5,e3-907944-01,Puma 7944-01 Crew Heritage 2P Ne/Ne 5,Puma,12.0000,0.0000,12.0000,uni,6666.2000,79994.40000000,30 dias 8% emb 1 ,"<Notas>
  <Nota>
    <CUIT>20-05882074-2</CUIT>
    <Cliente>VON MHULINEN SANTIAGO</Cliente>
    <Direccion>RAFAELA- SANTA FE</Direccion>
    <Telefono />
    <Expreso>SANTA ROSA</Expreso>
    <DireccionExpreso />
    <Notas>30 dias 8% emb 1 </Notas>
  </Nota>
</Notas>"
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,2,PU7944MNMN5,e3-907944-03,Puma 7944-03 Crew Heritage 2P Mn/Mn 5,Puma,6.0000,0.0000,6.0000,uni,6666.2000,39997.20000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,3,PU8380NENE4,e4-938380-01,Puma 8380-01 Women Sock 2P Ne/Ne 4,Puma,12.0000,0.0000,12.0000,uni,5897.0000,70764.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,4,PU8380BLBL4,e4-938380-02,Puma 8380-02 Women Sock 2P Bl/Bl 4,Puma,24.0000,0.0000,24.0000,uni,5897.0000,141528.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,5,PU8380GMGM4,e4-938380-03,Puma 8380-03 Women Sock 2P Gm/Gm 4,Puma,12.0000,0.0000,12.0000,uni,5897.0000,70764.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,6,PU7953NEM45,e5-907953-01,Puma 7953-01 BWT LIFESTYLE Q Ne/M4 5,Puma,12.0000,0.0000,12.0000,uni,4717.5000,56610.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,7,PU7953MNAZ5,e5-907953-03,Puma 7953-03 BWT LIFESTYLE Q Mn/Az 5,Puma,12.0000,0.0000,12.0000,uni,4717.5000,56610.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,8,PU7953RSM44,e5-907953-04,Puma 7953-04 BWT LIFESTYLE Q Rs/M4 4,Puma,12.0000,0.0000,12.0000,uni,4717.5000,56610.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,9,PU1025BLBLFU4,p11-1025-880966/05,Puma 0966-05 Inv. Sneaker 3P Bl/Bl/Fu 4,Puma,12.0000,0.0000,12.0000,uni,6153.4000,73840.80000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,10,PU1025BLM4NE4,p12-1025-880966/07,Puma 0966-07 Inv. Sneaker 3P Bl/M4/Ne 4,Puma,12.0000,0.0000,12.0000,uni,6153.4000,73840.80000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,11,PU595BLBLBL5,q1-7312-892574/01,PUMA 6110-01 Sport 3P Bl/Bl/Bl 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,12,PU595GMM4NE5,q2-7312-892574/02,PUMA 2574-02 Sport 3P Gm/M4/Ne 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,13,PU595NENENE5,q3-7312-892574/03,PUMA 2574-03 Sport 3P Ne/Ne/Ne 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,14,PU8372NENENE4,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 4,Puma,12.0000,0.0000,12.0000,uni,8717.5000,104610.00000000,30 dias 8% emb 1 ,
300042557,Confirmada,False,Pendiente,VON MHULINEN SANTIAGO,20-05882074-2,29/06/2026,29/06/2026,Depósito Terminado,pu-nea,15,PU8372AOAEMN5,r12-938372-04,Puma 8372-04 New Generation Crew 3P Ao/Ae/Mn 5,Puma,12.0000,0.0000,12.0000,uni,8717.5000,104610.00000000,30 dias 8% emb 1 ,
